day.s,sex,mass_div_100,stage,human_rate_scaled,dog_rate_scaled,lnCort,uid,area,year
19,F,2.75,P,0.542,0.435,3.3,R867,L_tree_crow,2019
19.6,F,6.1,A,0.542,0.435,3.9,R741_R1232,L_tree_crow,2019
19.6,F,3.75,P,0.542,0.435,3.3,R855,L_tree_crow,2019
19.6,M,3.55,P,0.542,0.435,3.5,R864,L_tree_crow,2019
19.6,F,2.35,P,0.542,0.435,3.6,R893,L_tree_crow,2019
19.6,M,7.8,A,0.542,0.435,4.1,R729,L_tree_crow,2019
19.6,M,4.35,P,0.542,0.435,4.2,R861,L_tree_crow,2019
19.6,M,3.85,P,0.542,0.435,3.8,R901,L_tree_crow,2019
19.6,F,2.7,P,0.542,0.435,3.2,R882,L_tree_crow,2019
19.8,F,5.4,A,0.542,0.435,3.6,R747,L_tree_crow,2019
19.8,M,7.05,A,0.542,0.435,4.1,R814,L_tree_crow,2019
16.2,F,6.1,A,0.688,0.438,3.6,R1333,F_tree_crow,2024
16.2,F,8.1,A,0.688,0.438,4,R888,F_tree_crow,2024
15.6,F,5.9,A,0.813,0.438,3.8,R1315,R_tree_crow,2024
16.2,F,6.8,A,0.813,0.438,3.8,R1080,R_tree_crow,2024
17.6,F,1.75,P,0.813,0.438,3.3,R1455,R_tree_crow,2024
17.7,F,4.95,P,0.813,0.438,3.3,R1446,R_tree_crow,2024
15.3,F,7.1,A,0.52,0.458,4.4,R591,L_tree_crow,2020
15.6,F,6,A,0.52,0.458,3.7,R798,L_tree_crow,2020
15.6,F,3.9,P,0.52,0.458,4,R981,L_tree_crow,2020
15.7,M,3.35,P,0.52,0.458,3.4,R984_R1111_L1314,L_tree_crow,2020
16.2,F,6.05,A,0.52,0.458,3,R1008,L_tree_crow,2020
16.3,F,1.7,P,0.52,0.458,2.3,R1016_R1261,L_tree_crow,2020
16.3,F,1.8,P,0.52,0.458,2.4,R1013,L_tree_crow,2020
17.4,M,4.2,P,0.52,0.458,3.3,R984_R1111_L1314,L_tree_crow,2020
18.9,F,6.65,A,0.52,0.458,4.2,R747,L_tree_crow,2020
19.7,M,4.9,P,0.52,0.458,2.8,R984_R1111_L1314,L_tree_crow,2020
20.2,M,5,P,0.52,0.458,2.9,R984_R1111_L1314,L_tree_crow,2020
20.2,F,6.35,A,0.52,0.458,3.5,R747,L_tree_crow,2020
20.2,F,4.7,A,0.52,0.458,3.4,R893,L_tree_crow,2020
16.5,F,6.95,A,0.545,0.476,3.4,R838,log_4_crow,2021
16.5,M,5.35,A,0.545,0.476,3.8,R1134,log_4_crow,2021
16.5,F,3.85,P,0.545,0.476,3.7,R1122,log_4_crow,2021
16.5,F,5.8,A,0.545,0.476,4,R1181,log_4_crow,2021
16.5,F,5.3,A,0.545,0.476,3.7,R1183,log_4_crow,2021
16.6,M,4.7,A,0.545,0.476,4,R1200,log_4_crow,2021
16.6,M,4.9,A,0.545,0.476,3.5,R1198,log_4_crow,2021
16.6,F,4.6,A,0.545,0.476,3.1,R1083,log_4_crow,2021
17.2,F,7.4,A,0.545,0.476,3.7,R838,log_4_crow,2021
17.3,M,4.4,P,0.545,0.476,3.5,R1192,log_4_crow,2021
17.4,F,4.4,P,0.545,0.476,3.1,R1203,log_4_crow,2021
17.4,F,4.4,P,0.545,0.476,3.6,R1209,log_4_crow,2021
18.7,M,5.75,A,0.545,0.476,3.4,R1134,log_4_crow,2021
18.8,F,7.95,A,0.545,0.476,3.7,R838,log_4_crow,2021
18.8,M,5.55,A,0.545,0.476,3.7,R1188,log_4_crow,2021
20,F,4.65,A,0.545,0.476,3.3,R1219,log_4_crow,2021
20,F,3.45,P,0.545,0.476,4.1,R1244,log_4_crow,2021
15.4,M,8.2,A,0.591,0.476,3.2,R1150,G_Tree_crow,2021
14,F,8.35,A,0.682,0.476,4,R713,L_tree_crow,2021
14,F,4.9,A,0.682,0.476,3.8,R1069_L1403,L_tree_crow,2021
14.4,F,4.2,A,0.682,0.476,3.3,R1069_L1403,L_tree_crow,2021
14.4,F,4,P,0.682,0.476,4.2,R1090,L_tree_crow,2021
14.4,F,4.6,A,0.682,0.476,3.1,R1080,L_tree_crow,2021
14.5,F,4.8,A,0.682,0.476,3.5,R1093,L_tree_crow,2021
14.5,F,5.65,A,0.682,0.476,3.4,R1102,L_tree_crow,2021
14.5,F,7.55,A,0.682,0.476,3.4,R1051,L_tree_crow,2021
14.6,F,9.25,A,0.682,0.476,4.1,R713,L_tree_crow,2021
15.2,M,6,A,0.682,0.476,3.3,R1114,L_tree_crow,2021
15.2,F,9.2,A,0.682,0.476,4.5,R713,L_tree_crow,2021
15.2,F,4.55,A,0.682,0.476,4.6,R1069_L1403,L_tree_crow,2021
15.2,F,5.25,A,0.682,0.476,3.9,R1102,L_tree_crow,2021
15.3,M,6.5,A,0.682,0.476,3.1,R1132,L_tree_crow,2021
15.4,M,5.2,A,0.682,0.476,3.7,R1144,L_tree_crow,2021
16.5,F,7.1,A,0.682,0.476,4,R597,L_tree_crow,2021
16.6,F,5.3,A,0.682,0.476,3.8,R591,L_tree_crow,2021
17.2,F,5.7,A,0.682,0.476,3.5,R1069_L1403,L_tree_crow,2021
17.4,M,4.15,P,0.682,0.476,2.3,R1205,L_tree_crow,2021
15.3,F,6.4,A,0.32,0.5,4.5,R870,D_area_crow,2020
18.8,M,6.3,A,0.32,0.5,3.7,R729,D_area_crow,2020
18.8,M,6.1,P,0.32,0.5,3.9,R983,D_area_crow,2020
18.8,F,6.1,P,0.32,0.5,3.6,R985,D_area_crow,2020
18.9,F,6.6,A,0.32,0.5,4.1,R986,D_area_crow,2020
18.9,F,6.85,A,0.32,0.5,4.3,R979,D_area_crow,2020
20.2,F,5.95,A,0.32,0.5,3.4,R930,D_area_crow,2020
20.2,F,4.85,P,0.32,0.5,3.7,R1001,D_area_crow,2020
20.2,F,4.85,P,0.32,0.5,3.7,R1001,D_area_crow,2020
20.2,M,7.45,P,0.32,0.5,4,R983,D_area_crow,2020
20.3,F,7.2,A,0.32,0.5,3.5,R951,D_area_crow,2020
21.1,F,5.65,P,0.32,0.5,3.2,R1001,D_area_crow,2020
21.1,F,5.65,P,0.32,0.5,3.2,R1001,D_area_crow,2020
21.2,M,6.6,A,0.32,0.5,3.8,R729,D_area_crow,2020
21.2,M,6.15,P,0.32,0.5,3.1,R983,D_area_crow,2020
21.2,F,6.5,P,0.32,0.5,3.3,R985,D_area_crow,2020
21.3,F,6.25,A,0.32,0.5,3,R930,D_area_crow,2020
8.7,F,5.55,A,0.077,0.517,4.6,R570,log_1_crow,2018
8.7,F,5.9,A,0.077,0.517,5,R463,log_1_crow,2018
8.7,F,6.85,A,0.077,0.517,4.9,R507_R573,log_1_crow,2018
8.7,F,6.7,A,0.077,0.517,4.9,R296,log_1_crow,2018
13.6,F,6.45,A,0.077,0.517,4.3,R526,log_1_crow,2018
13.6,F,6.3,A,0.077,0.517,4.3,R296,log_1_crow,2018
13.6,F,1.3,P,0.077,0.517,4.5,R743,log_1_crow,2018
13.7,M,8.95,A,0.077,0.517,3.9,R572,log_1_crow,2018
13.7,F,5.3,A,0.077,0.517,4.1,R570,log_1_crow,2018
13.7,F,2.6,P,0.077,0.517,5.1,R715,log_1_crow,2018
13.8,M,7.15,A,0.077,0.517,4,R736,log_1_crow,2018
13.8,M,2.95,P,0.077,0.517,4.1,R733,log_1_crow,2018
14.1,F,2.65,P,0.077,0.517,4.8,R715,log_1_crow,2018
14.1,F,6.55,A,0.077,0.517,4.9,R296,log_1_crow,2018
14.1,M,8.9,A,0.077,0.517,4.6,R572,log_1_crow,2018
14.1,M,3,P,0.077,0.517,4.7,R733,log_1_crow,2018
14.2,F,2.7,P,0.077,0.517,2.7,R764,log_1_crow,2018
14.2,F,5.95,A,0.077,0.517,4.4,R587,log_1_crow,2018
14.2,M,3.25,P,0.077,0.517,4,R763,log_1_crow,2018
14.3,F,6.3,A,0.077,0.517,3.1,R760,log_1_crow,2018
15,F,3.25,P,0.077,0.517,3.8,R715,creek_crow,2018
15,F,2.1,P,0.077,0.517,4.3,R732,creek_crow,2018
15.7,M,3.15,P,0.077,0.517,3.6,R775,log_1_crow,2018
15.7,F,3.65,P,0.077,0.517,3.9,R715,log_1_crow,2018
17,F,6.85,A,0.077,0.517,4.7,R296,log_1_crow,2018
17,M,3.75,P,0.077,0.517,4.8,R738,log_1_crow,2018
17,F,3.55,P,0.077,0.517,4,R745,log_1_crow,2018
17,F,7.2,A,0.077,0.517,4.1,R507_R573,log_1_crow,2018
17,F,7.35,A,0.077,0.517,4.9,R285_R615,log_1_crow,2018
17,F,4.1,P,0.077,0.517,4.1,R764,log_1_crow,2018
17.1,F,5.55,A,0.077,0.517,3.4,R695,log_1_crow,2018
17.6,M,3.55,P,0.077,0.517,3.4,R742,creek_crow,2018
17.6,M,4.25,P,0.077,0.517,3.7,R738,creek_crow,2018
17.6,M,9.45,A,0.077,0.517,3.5,R646,creek_crow,2018
17.6,F,6.7,A,0.077,0.517,3.9,R587,creek_crow,2018
17.6,F,6.85,A,0.077,0.517,3.7,R591,creek_crow,2018
17.7,F,4.4,P,0.077,0.517,3.4,R715,creek_crow,2018
17.7,F,3.2,P,0.077,0.517,4.2,R732,creek_crow,2018
17.7,F,7.3,A,0.077,0.517,4.5,R296,creek_crow,2018
19,M,4.35,P,0.077,0.517,1.9,R742,log_1_crow,2018
19.1,M,4.65,P,0.077,0.517,1.5,R738,log_1_crow,2018
19.1,M,9.05,A,0.077,0.517,1.8,R736,log_1_crow,2018
19.2,F,4.7,P,0.077,0.517,1.8,R715,log_1_crow,2018
20.4,F,7,A,0.077,0.517,4.3,R296,log_1_crow,2018
20.4,M,4.25,P,0.077,0.517,3.7,R729,log_1_crow,2018
20.4,F,4.5,P,0.077,0.517,3.9,R745,log_1_crow,2018
20.4,M,5,P,0.077,0.517,3.6,R738,log_1_crow,2018
20.4,F,4.7,P,0.077,0.517,3.1,R764,log_1_crow,2018
20.4,F,5.65,A,0.077,0.517,3.6,R528,log_1_crow,2018
20.4,M,3.4,P,0.077,0.517,3.4,R733,log_1_crow,2018
20.5,M,8.15,A,0.077,0.517,3.3,R736,log_1_crow,2018
20.5,F,7.5,A,0.077,0.517,3.6,R507_R573,log_1_crow,2018
8.7,F,5.8,A,0.154,0.517,4.5,R587,log_3_crow,2018
13.6,F,6.8,A,0.154,0.517,4.7,R484,log_2_crow,2018
13.6,F,5.5,A,0.154,0.517,5.2,R463,log_2_crow,2018
13.6,F,1.35,P,0.154,0.517,4.9,R717,log_3_crow,2018
13.6,M,2,P,0.154,0.517,1.4,R742,log_2_crow,2018
13.7,F,1.9,P,0.154,0.517,4.8,R745,log_2_crow,2018
13.7,F,1.35,P,0.154,0.517,4.1,R732,log_3_crow,2018
13.7,F,1.9,P,0.154,0.517,4.7,R739,log_3_crow,2018
14.1,F,6.15,A,0.154,0.517,5.4,R591,log_2_crow,2018
14.1,M,1.9,P,0.154,0.517,5.3,R742,log_2_crow,2018
14.1,F,5.25,A,0.154,0.517,5,R570,log_2_crow,2018
14.1,F,3.25,P,0.154,0.517,4.5,R718,log_3_crow,2018
14.1,F,5.95,A,0.154,0.517,5,R695,log_2_crow,2018
14.1,F,1.7,P,0.154,0.517,5.1,R741_R1232,log_2_crow,2018
15.5,M,7.55,A,0.154,0.517,3.5,R736,log_3_crow,2018
15.5,F,5.45,A,0.154,0.517,4.2,R570,log_3_crow,2018
15.5,F,6.2,A,0.154,0.517,4,R587,log_3_crow,2018
15.6,F,6.75,A,0.154,0.517,3.7,R760,log_3_crow,2018
15.7,M,4.2,P,0.154,0.517,4,R755,log_3_crow,2018
15.7,M,3.8,P,0.154,0.517,3.6,R733,log_3_crow,2018
17,F,9.8,A,0.154,0.517,4.6,R570,log_2_crow,2018
17,M,3.5,P,0.154,0.517,4,R742,log_3_crow,2018
17,M,8.05,A,0.154,0.517,4.2,R736,log_2_crow,2018
17,M,4.3,P,0.154,0.517,4.1,R733,log_2_crow,2018
17.1,M,4.15,P,0.154,0.517,2.5,R775,log_2_crow,2018
17.1,F,4.2,P,0.154,0.517,2.2,R715,log_2_crow,2018
17.2,F,6.2,A,0.154,0.517,3.6,R528,log_2_crow,2018
19,F,5.85,A,0.154,0.517,3.5,R528,log_3_crow,2018
19,F,4.4,P,0.154,0.517,1.7,R745,log_3_crow,2018
19,F,7.3,A,0.154,0.517,3.3,R296,log_2_crow,2018
19,M,4.7,P,0.154,0.517,0.8,R775,log_2_crow,2018
19.1,F,6.15,A,0.154,0.517,2.3,R526,log_3_crow,2018
19.2,F,7.6,A,0.154,0.517,2.5,R507_R573,log_2_crow,2018
20.4,M,5.1,P,0.154,0.517,3.7,R775,log_2_crow,2018
20.4,F,6.85,A,0.154,0.517,3.7,R570,log_2_crow,2018
20.4,F,4.9,P,0.154,0.517,3.6,R715,log_3_crow,2018
15.5,M,7.55,A,0.688,0.5,3.9,R1336,A_area_crow,2024
15.5,F,7.15,A,0.688,0.5,3.2,R1096_R1259,A_area_crow,2024
16.2,F,5.35,A,0.688,0.5,3.8,R1351,A_area_crow,2024
16.2,M,7,A,0.688,0.5,4.1,R1441,A_area_crow,2024
16.4,F,7,A,0.688,0.5,5.1,R1471,A_area_crow,2024
17.6,F,8.55,A,0.688,0.5,4.1,R1355,A_area_crow,2024
17.7,M,2.9,P,0.688,0.5,3.4,R1502,A_area_crow,2024
17.8,M,7.9,A,0.688,0.5,4.2,R1336,A_area_crow,2024
17.8,F,1.35,P,0.688,0.5,3.8,R1515,A_area_crow,2024
19.9,F,8.9,A,0.688,0.5,3.6,R1355,A_area_crow,2024
19.9,F,7.65,A,0.688,0.5,4,R1096_R1259,A_area_crow,2024
20,F,5.4,A,0.688,0.5,4.6,R1227,A_area_crow,2024
15.1,M,9.3,A,0.938,0.5,2.7,R1339,S_tree_crow,2024
15.5,F,5.35,A,0.938,0.5,3.8,R1268,M_tree_crow,2024
15.5,M,8.1,A,0.938,0.5,2.7,R1363,S_tree_crow,2024
15.5,M,4.3,P,0.938,0.5,3.4,R1445,S_tree_crow,2024
15.6,F,6.8,A,0.938,0.5,3,R1453,M_tree_crow,2024
16.2,M,9.45,A,0.938,0.5,3.1,R1339,S_tree_crow,2024
16.3,M,7.2,A,0.938,0.5,3.4,R1444,S_tree_crow,2024
16.3,F,5.9,A,0.938,0.5,4.6,R1315,S_tree_crow,2024
17.6,M,7.2,A,0.938,0.5,3.7,R1444,S_tree_crow,2024
17.7,F,6.6,A,0.938,0.5,4.1,R1268,S_tree_crow,2024
20,M,3.9,P,0.938,0.5,4.2,R1548,S_tree_crow,2024
20,M,6.9,A,0.938,0.5,3.9,R1444,L_tree_crow,2024
14.2,F,6.95,A,0.5,0.522,4,R591,R_tree_crow,2019
14.2,F,4.95,A,0.5,0.522,4.5,R717,R_tree_crow,2019
14.2,F,6.1,A,0.5,0.522,4,R714,R_tree_crow,2019
14.8,F,4.8,A,0.5,0.522,3.9,R745,R_tree_crow,2019
14.8,F,6,A,0.5,0.522,3.8,R781,R_tree_crow,2019
14.8,F,5.15,A,0.5,0.522,3.9,R570,R_tree_crow,2019
14.8,F,6.6,A,0.5,0.522,3.9,R764,R_tree_crow,2019
15,F,6.8,A,0.5,0.522,4.1,R561,R_tree_crow,2019
15.4,F,5.15,A,0.5,0.522,4.2,R741_R1232,R_tree_crow,2019
15.4,F,6.35,A,0.5,0.522,3.9,R478,R_tree_crow,2019
15.4,M,7.05,A,0.5,0.522,3.9,R471,R_tree_crow,2019
15.5,M,1.15,P,0.5,0.522,3.8,R890,R_tree_crow,2019
16.8,F,5.1,A,0.5,0.522,4.7,R741_R1232,R_tree_crow,2019
16.8,F,1.85,P,0.5,0.522,3.4,R840,R_tree_crow,2019
17,M,2.5,P,0.5,0.522,3.1,R883,R_tree_crow,2019
18.2,M,2.45,P,0.5,0.522,3.5,R897,R_tree_crow,2019
18.2,M,9.1,A,0.5,0.522,3.9,R605,R_tree_crow,2019
18.9,F,6.95,A,0.5,0.522,3.4,R587,R_tree_crow,2019
18.9,M,7.8,A,0.5,0.522,4,R833,R_tree_crow,2019
18.9,M,9.75,A,0.5,0.522,4.2,R736,r_tree_crow,2019
19,F,3.15,P,0.5,0.522,3.2,R850,R_tree_crow,2019
14.4,F,3.35,A,0.636,0.524,2.9,R1078,Y_tree_crow,2021
14.5,M,7.15,A,0.636,0.524,3.5,R462_R577,Y_tree_crow,2021
14.5,F,4,A,0.636,0.524,3.4,R1083,Y_tree_crow,2021
15.2,F,6.55,A,0.636,0.524,3.7,R838,Y_tree_crow,2021
15.2,F,6.85,A,0.636,0.524,4.1,R832,Y_tree_crow,2021
15.3,M,3.8,P,0.636,0.524,2.9,R1128,Y_tree_crow,2021
15.3,M,5.15,A,0.636,0.524,3.3,R1134,Y_tree_crow,2021
16.5,F,7.2,A,0.636,0.524,3.6,R584,Y_tree_crow,2021
16.5,F,6.15,P,0.636,0.524,3.9,R1089,Y_tree_crow,2021
17.2,M,5.7,A,0.636,0.524,3.5,R1134,Y_tree_crow,2021
18.7,M,6,A,0.636,0.524,3.1,R1103,Y_tree_crow,2021
18.8,M,3.35,P,0.636,0.524,3.5,R1222,Y_tree_crow,2021
18.8,M,4.95,A,0.636,0.524,3.4,R1248,Y_tree_crow,2021
14.6,F,4.75,A,0.818,0.524,3.3,R1109,H_tree_crow,2021
15.2,F,6.4,A,0.818,0.524,3.8,R591,H_tree_crow,2021
15.2,M,9.5,A,0.818,0.524,4.2,R901,H_tree_crow,2021
16.5,M,4.9,A,0.818,0.524,4,R1185,H_tree_crow,2021
16.6,F,8,A,0.818,0.524,4.3,R928,H_tree_crow,2021
17.2,F,4.9,A,0.818,0.524,3.9,R591,H_tree_crow,2021
18.7,F,3.8,A,0.818,0.524,3.6,R591,H_tree_crow,2021
18.7,M,5.55,A,0.818,0.524,3.8,R1116_R1300,H_tree_crow,2021
20,F,5.25,P,0.818,0.524,3,R1110,H_tree_crow,2021
14.6,M,4.65,A,0.636,0.571,3.9,R1103,sunnyside_crow,2021
15.2,F,3.35,P,0.636,0.571,3.5,R1122,sunnyside_crow,2021
15.3,F,7.6,A,0.636,0.571,3.4,R1130,sunnyside_crow,2021
15.3,F,3.25,P,0.636,0.571,2.4,R1138,sunnyside_crow,2021
15.3,F,5.05,P,0.636,0.571,3.2,R1139_L1197,sunnyside_crow,2021
15.4,F,3.35,P,0.636,0.571,3,R1149,sunnyside_crow,2021
16.5,F,7.75,A,0.636,0.571,3.2,R1130,sunnyside_crow,2021
17.3,M,4.25,A,0.636,0.571,3.5,R1162,sunnyside_crow,2021
17.3,M,4.45,P,0.636,0.571,2.8,R1195,sunnyside_crow,2021
17.3,M,3.7,P,0.636,0.571,2.8,R1193,sunnyside_crow,2021
17.3,F,5.3,A,0.636,0.571,3.4,R1083,sunnyside_crow,2021
18.7,F,3.75,P,0.636,0.571,3.1,R1224,sunnyside_crow,2021
18.7,F,4.65,A,0.636,0.571,3.3,R1219,sunnyside_crow,2021
20,M,6.05,A,0.636,0.571,3.4,R1134,sunnyside_crow,2021
14.4,M,8.5,A,0.773,0.571,3.7,R945,R_tree_crow,2021
14.5,M,6.25,A,0.773,0.571,3,R1091,R_tree_crow,2021
14.6,M,4.45,A,0.773,0.571,3.4,R1088,R_tree_crow,2021
15.2,M,6.15,A,0.773,0.571,3.6,R1091,R_tree_crow,2021
16.5,M,9.05,A,0.773,0.571,4.2,R945,R_tree_crow,2021
16.6,F,5.9,A,0.773,0.571,3.4,R1102,R_tree_crow,2021
16.6,F,4.65,A,0.773,0.571,3.3,R1165,R_tree_crow,2021
17.2,M,5.85,A,0.773,0.571,3.4,R1187,R_tree_crow,2021
17.2,F,4.95,A,0.773,0.571,3.2,R1102,R_tree_crow,2021
17.2,M,5.2,P,0.773,0.571,3.7,R1133,R_tree_crow,2021
17.3,F,6.4,P,0.773,0.571,3.4,R1089,R_tree_crow,2021
17.3,F,7.45,A,0.773,0.571,3,R597,R_tree_crow,2021
17.4,F,4.2,P,0.773,0.571,3.3,R1202,R_tree_crow,2021
17.4,M,6.25,A,0.773,0.571,3.1,R1114,R_tree_crow,2021
17.4,M,5.2,A,0.773,0.571,3.4,R1206,R_tree_crow,2021
18.7,M,6,P,0.773,0.571,3.8,R1133,R_tree_crow,2021
18.7,F,3.6,P,0.773,0.571,2.5,R1141,R_tree_crow,2021
18.7,M,9.05,A,0.773,0.571,4.3,R834,R_tree_crow,2021
18.7,F,6.15,A,0.773,0.571,3.5,R1080,R_tree_crow,2021
18.8,F,7.9,A,0.773,0.571,3.7,R1074,R_tree_crow,2021
18.8,F,8.15,A,0.773,0.571,3.3,R597,R_tree_crow,2021
18.8,F,7.1,P,0.773,0.571,3.6,R1089,R_tree_crow,2021
20,M,5.65,P,0.773,0.571,3.4,R1173,R_tree_crow,2021
20,F,7.95,A,0.773,0.571,3.5,R1069_L1403,R_tree_crow,2021
20,M,4.2,P,0.773,0.571,3,R1216,R_tree_crow,2021
20.1,F,6.45,A,0.773,0.571,3.2,R1109,R_tree_crow,2021
16.4,F,4.25,P,0.786,0.593,3.3,R1255,C_tree_Crow,2022
19.2,M,5.85,P,0.786,0.593,4.5,R1301,C_tree_Crow,2022
14.2,F,5.65,A,0.708,0.609,4.5,R291,J_tree_crow,2019
14.8,F,6.25,A,0.708,0.609,4.3,R734,J_tree_crow,2019
15.4,F,4.45,A,0.708,0.609,4.3,R728,J_tree_crow,2019
15.4,M,7.95,A,0.708,0.609,4.1,R462_R577,J_tree_crow,2019
15.4,F,5.8,A,0.708,0.609,4.5,R291,J_tree_crow,2019
15.4,M,1.2,P,0.708,0.609,4.3,R845,J_tree_crow,2019
15.5,F,1.25,P,0.708,0.609,4.1,R881,J_tree_crow,2019
15.5,F,5.85,A,0.708,0.609,4.6,R688,J_tree_crow,2019
15.6,F,1.2,P,0.708,0.609,3.9,R866,J_tree_crow,2019
16.8,M,1.55,P,0.708,0.609,4.2,R886,J_tree_crow,2019
16.8,F,6.25,A,0.708,0.609,4.2,R291,J_tree_crow,2019
16.8,F,6.3,A,0.708,0.609,3.8,R591,J_tree_crow,2019
16.8,F,6.35,A,0.708,0.609,5,R587,J_tree_crow,2019
16.8,F,1.8,P,0.708,0.609,2.9,R866,J_tree_crow,2019
17,M,2.4,P,0.708,0.609,2.5,R845,J_tree_crow,2019
17,M,2.75,P,0.708,0.609,0.9,R901,J_tree_crow,2019
18.2,F,7.6,A,0.708,0.609,3.7,R450,J_tree_crow,2019
18.9,M,2.55,P,0.708,0.609,3.1,R845,J_tree_crow,2019
18.9,M,3.55,P,0.708,0.609,2.5,R901,J_tree_crow,2019
18.9,F,2.65,P,0.708,0.609,3.7,R930,J_tree_crow,2019
19.6,F,5.1,A,0.708,0.609,3.6,R717,J_tree_crow,2019
19.6,F,3.15,P,0.708,0.609,3.4,R838,J_tree_crow,2019
19.6,M,8.05,A,0.708,0.609,3.7,R738,J_tree_crow,2019
19.8,M,2.75,P,0.708,0.609,3.3,R874,J_tree_crow,2019
17.1,F,1.4,P,0.538,0.621,3.5,R782,cheerio_tree_crow,2018
17.1,M,1.55,P,0.538,0.621,3.1,R800,cheerio_tree_crow,2018
17.2,F,3.7,P,0.538,0.621,3.2,R797,cheerio_tree_crow,2018
20.4,F,6.75,A,0.538,0.621,4.6,R520_L575,cheerio_tree_crow,2018
20.5,M,2.7,P,0.538,0.621,3.3,R827,cheerio_tree_crow,2018
15.5,M,7.7,A,0.938,0.625,3.9,R851_L1148,J_tree_crow,2024
16.2,F,7.45,A,0.938,0.625,3.5,R1069_L1403,E_tree_crow,2024
16.2,F,6.35,A,0.938,0.625,4,R1360,E_tree_crow,2024
16.2,F,6.7,A,0.938,0.625,4,R1251,J_tree_crow,2024
17.6,M,1.5,P,0.938,0.625,4,R1501,I_tree_crow,2024
17.7,F,1.65,P,0.938,0.625,3.6,R1503,E_tree_crow,2024
17.7,F,3.1,P,0.938,0.625,3.1,R1509,E_tree_crow,2024
17.8,F,1.75,P,0.938,0.625,4,R1520,E_tree_crow,2024
19.9,M,1.75,P,0.938,0.625,3,R1541,J_tree_crow,2024
19.9,M,2.95,P,0.938,0.625,3.4,R1504,E_tree_crow,2024
16,F,6.4,A,0.52,0.667,3.7,R928,A_area_crow,2020
16.3,F,6.15,A,0.52,0.667,3.4,R951,A_area_crow,2020
16.3,F,2.9,P,0.52,0.667,3.2,R1001,A_area_crow,2020
16.3,F,2.9,P,0.52,0.667,3.2,R1001,A_area_crow,2020
18.8,F,7.25,A,0.52,0.667,3.8,R867,A_area_crow,2020
18.8,F,7.95,A,0.52,0.667,4.2,R688,A_area_crow,2020
18.9,F,6.2,A,0.52,0.667,2.9,R780,A_area_crow,2020
20.2,F,4.5,P,0.52,0.667,4.4,R1005,A_area_crow,2020
20.2,M,7.65,A,0.52,0.667,4.2,R848,A_area_crow,2020
20.3,M,7.45,A,0.52,0.667,4,R738,A_area_crow,2020
14.5,F,8.95,A,0.682,0.667,3.6,R952,D_area_crow,2021
15.2,F,8.05,A,0.682,0.667,4.3,R996,D_area_crow,2021
15.2,F,8.3,A,0.682,0.667,4.1,R951,D_area_crow,2021
15.2,M,6.3,A,0.682,0.667,3.9,R729,D_area_crow,2021
15.3,F,9.85,A,0.682,0.667,3.7,R888,D_area_crow,2021
15.3,F,6.35,A,0.682,0.667,3.4,R1093,D_area_crow,2021
15.3,F,7.5,A,0.682,0.667,3.5,R1136,D_area_crow,2021
16.5,M,6.9,A,0.682,0.667,3.8,R1091,D_area_crow,2021
16.5,F,8.4,A,0.682,0.667,3.7,R916,D_area_crow,2021
16.5,F,6.25,A,0.682,0.667,3.9,R1120,D_area_crow,2021
17.2,M,7.75,A,0.682,0.667,3.7,R1091,D_area_crow,2021
17.2,M,6.45,A,0.682,0.667,3.4,R729,D_area_crow,2021
17.2,F,5.7,P,0.682,0.667,3.7,R1090,D_area_crow,2021
17.2,F,3.6,P,0.682,0.667,3.1,R1110,D_area_crow,2021
17.3,F,7,A,0.682,0.667,3.5,R1120,D_area_crow,2021
17.3,M,8.55,A,0.682,0.667,4,R1087,D_area_crow,2021
18.7,M,7.5,A,0.682,0.667,3,R1097,D_area_crow,2021
18.7,M,9.05,A,0.682,0.667,3.3,R1091,D_area_crow,2021
18.8,F,8.1,A,0.682,0.667,3.7,R1093,D_area_crow,2021
20,F,6.95,P,0.682,0.667,3.4,R1090,D_area_crow,2021
20,M,6.7,A,0.682,0.667,3.1,R729,D_area_crow,2021
20,M,9.6,A,0.682,0.667,3.8,R1091,D_area_crow,2021
20.1,F,9.45,A,0.682,0.667,4,R1136,D_area_crow,2021
14.4,F,5.35,A,0.818,0.667,3.6,R780,A_area_crow,2021
14.4,F,5.25,A,0.818,0.667,4.4,R867,A_area_crow,2021
14.5,F,7.65,A,0.818,0.667,3.5,R928,A_area_crow,2021
14.5,M,5.5,A,0.818,0.667,4.3,R1086,A_area_crow,2021
14.5,M,9.3,A,0.818,0.667,3.7,R901,A_area_crow,2021
14.5,F,8.2,A,0.818,0.667,3.7,R688,A_area_crow,2021
14.6,M,4.7,A,0.818,0.667,2.8,R1104_R1201,A_area_crow,2021
14.6,F,2.8,P,0.818,0.667,3.9,R1110,A_area_crow,2021
15.2,F,8.05,A,0.818,0.667,4,R928,A_area_crow,2021
15.2,M,1.45,P,0.818,0.667,3.7,R1084,A_area_crow,2021
15.3,F,7.1,A,0.818,0.667,4.4,R1081,A_area_crow,2021
17.3,M,7.5,A,0.818,0.667,4.1,R1086,A_area_crow,2021
17.4,M,6.85,A,0.818,0.667,4.4,R1104_R1201,A_area_crow,2021
18.7,F,7.1,A,0.818,0.667,3.6,R867,A_area_crow,2021
18.7,M,3.3,P,0.818,0.667,3.6,R1084,A_area_crow,2021
