day.s,site,stage,sex,mass_div_100,year,area,uid,lnCort
13.7,1,A,M,8.95,2018,B_area_crow,R499,6.63
14.2,1,A,M,9.05,2018,B_area_crow,R499,6.16
15.5,1,A,M,9.5,2018,B_area_crow,R499,5.34
21.1,0,A,M,9.05,2019,N_paradise,R499,3.34
18.1,0,A,M,9.65,2020,L_paradise,R499,2.87
15.3,1,A,M,6.85,2016,B_area_crow,R500_R554_R670,4.18
13.7,1,A,M,6.7,2017,log_1_crow,R500_R554_R670,5.05
14.4,1,A,M,6.95,2017,log_1_crow,R500_R554_R670,4.18
15.6,1,A,M,6.75,2017,B_area_crow,R500_R554_R670,4.49
19.8,1,A,M,6.45,2017,B_area_crow,R500_R554_R670,1.7
16.6,0,P,F,2.4,2016,playground_paradise,R501,3.25
16.6,0,A,M,6.1,2016,fortress_paradise,R502,3.77
20.3,0,A,M,6.7,2016,playground_paradise,R502,3.66
16.7,0,A,F,5.7,2020,C_paradise,R504_R1026_L1024,2.8
18.1,0,A,F,5.75,2020,snake_tree_paradise,R504_R1026_L1024,3.21
21,0,A,F,5.4,2020,snake_tree_paradise,R504_R1026_L1024,4.22
15.7,0,A,F,6.6,2022,F_paradise,R504_R1026_L1024,3.04
16.7,0,A,F,6.05,2016,F_paradise,R505,3.75
17.4,1,P,F,1.4,2016,log_2_crow,R507_R573,3.44
19.5,1,P,F,1.8,2016,log_1_crow,R507_R573,3.04
13.6,1,A,F,5.5,2017,log_2_crow,R507_R573,3.96
14.3,1,A,F,5.75,2017,log_3_crow,R507_R573,3.02
15.1,1,A,F,6.25,2017,log_1_crow,R507_R573,3.55
15.7,1,A,F,6.15,2017,log_3_crow,R507_R573,3.97
17.8,1,A,F,6.05,2017,log_1_crow,R507_R573,3.2
20,1,A,F,6.2,2017,log_1_crow,R507_R573,3.98
8.7,1,A,F,6.85,2018,log_1_crow,R507_R573,4.91
17,1,A,F,7.2,2018,log_1_crow,R507_R573,4.13
19.2,1,A,F,7.6,2018,log_2_crow,R507_R573,2.47
20.5,1,A,F,7.5,2018,log_1_crow,R507_R573,3.55
16.9,1,A,F,5.73,2019,purgatory_crow,R507_R573,4.01
18.9,1,A,F,6.75,2020,R_tree_crow,R507_R573,3.73
20.2,1,A,F,6.55,2020,coyote_crow,R507_R573,3.3
21.2,1,A,F,6.35,2020,creek_crow,R507_R573,3.11
16.7,0,P,F,4.55,2016,beach_paradise,R508,3.2
16.7,0,P,F,3.4,2016,W_paradise,R509,3.19
16.7,0,P,M,2.55,2016,river_paradise,R510,3.32
18.9,0,P,M,3.15,2016,T_paradise,R510,3.3
20.3,0,P,M,3.5,2016,G_paradise,R510,3.52
16.7,0,P,F,2.5,2016,G_paradise,R512_L634,3.19
20.3,0,P,F,2.85,2016,G_paradise,R512_L634,3.72
19.2,0,A,F,8.2,2017,G_paradise,R512_L634,3.16
15,0,A,F,6.1,2018,D_paradise,R512_L634,3.74
17.5,0,A,F,6.1,2019,C_paradise,R512_L634,3.77
21,0,A,F,6.05,2019,D_paradise,R512_L634,3.93
18.2,0,A,F,6.7,2020,bush_paradise,R512_L634,2.79
19.5,0,A,F,6.4,2020,N_paradise,R512_L634,3.01
20.9,0,A,F,6.2,2020,river_paradise,R512_L634,3.99
15.8,0,A,F,6.75,2021,N_paradise,R512_L634,3.33
17.9,0,A,F,6.3,2021,N_paradise,R512_L634,2.87
20.7,0,A,F,5.9,2021,H_paradise,R512_L634,3.62
16.7,0,A,M,7.45,2016,backstage_paradise,R513,3.2
19,0,A,M,8.4,2016,backstage_paradise,R513,3.01
16.7,0,P,M,2.75,2016,U_paradise,R515,3.28
18.8,0,P,M,3.2,2016,U_paradise,R515,2.76
17.3,1,P,M,1.15,2016,P_tree_crow,R516,3.52
19.4,1,P,M,1.85,2016,W_tree_crow,R516,3.28
16.7,0,A,F,6.15,2016,E_paradise,R517,3.79
17.4,1,P,F,2.6,2016,A_area_crow,R518_L560,3.13
14.4,1,A,F,6,2017,B_area_crow,R518_L560,2.43
15.8,1,A,F,6.3,2017,A_area_crow,R518_L560,4.37
17.8,1,A,F,6.05,2017,B_area_crow,R518_L560,3.99
19.2,1,A,F,6.2,2017,B_area_crow,R518_L560,4.34
19.9,1,A,F,7.55,2017,B_area_crow,R518_L560,5.16
13.7,1,A,F,6.3,2018,A_area_crow,R518_L560,4.95
14.1,1,A,F,6.05,2018,A_area_crow,R518_L560,5.81
15.5,1,A,F,6,2018,A_area_crow,R518_L560,3.8
19,1,A,F,7.35,2018,B_area_crow,R518_L560,5.55
14.2,1,A,F,6.05,2019,W_tree_crow,R518_L560,4.62
19.6,1,A,F,7.65,2019,A_area_crow,R518_L560,4.16
14.5,1,A,F,7.35,2021,cheerio_tree_crow,R518_L560,3.52
17.4,1,P,F,1.1,2016,P_tree_crow,R519,3.65
19.4,1,P,F,1.8,2016,P_tree_crow,R519,3.11
20.3,1,P,F,2,2016,creek_crow,R519,3.01
17.4,1,P,F,2.35,2016,A_area_crow,R520_L575,3.77
19.5,1,P,F,3.1,2016,B_area_crow,R520_L575,3.69
9.5,1,A,F,6.35,2017,B_area_crow,R520_L575,4.67
13.6,1,A,F,5.85,2017,A_area_crow,R520_L575,4.24
15,1,A,F,5.95,2017,J_tree_crow,R520_L575,4.67
15.6,1,A,F,5.9,2017,A_area_crow,R520_L575,4.07
17.7,1,A,F,5.75,2017,B_area_crow,R520_L575,4.41
19.2,1,A,F,7.7,2017,B_area_crow,R520_L575,4.11
19.8,1,A,F,8.5,2017,B_area_crow,R520_L575,4.82
14.1,1,A,F,5.6,2018,B_area_crow,R520_L575,5.15
15.5,1,A,F,6,2018,B_area_crow,R520_L575,4.63
17,1,A,F,5.5,2018,A_area_crow,R520_L575,4.87
20.4,1,A,F,6.75,2018,cheerio_tree_crow,R520_L575,4.55
14.2,1,A,F,5.45,2019,A_area_crow,R520_L575,4.25
14.8,1,A,F,6.05,2019,A_area_crow,R520_L575,4.23
15.4,1,A,F,6.1,2019,B_area_crow,R520_L575,4.44
16.8,1,A,F,6.7,2019,cedar_crow,R520_L575,4.16
18.9,1,A,F,6.65,2019,D_area_crow,R520_L575,4.44
17.3,1,P,M,2.1,2016,oak_crow,R522,3.41
17.4,1,P,F,5.23,2016,oak_crow,R523,3.43
17.9,1,A,F,6.4,2017,log_3_crow,R523,1.68
19.8,1,A,F,6.05,2017,580_crow,R523,4.43
8.7,1,A,F,6.1,2018,pine_crow,R523,5.07
13.8,1,A,F,6.75,2018,purgatory_crow,R523,1.2
14.3,1,A,F,6.7,2018,pine_crow,R523,4.13
15.5,1,A,F,6.35,2018,purgatory_crow,R523,4.72
17,1,A,F,5.95,2018,oak_crow,R523,4.21
19,1,A,F,5.23,2018,T_tree_crow,R523,3.86
14.8,1,A,F,6.5,2019,oak_crow,R523,4.18
15.4,1,A,F,10.8,2019,T_tree_crow,R523,3.67
16.9,1,A,F,7.55,2019,T_tree_crow,R523,2.39
18.9,1,A,F,7.05,2019,T_tree_crow,R523,3.95
19.7,1,A,F,7.2,2019,T_tree_crow,R523,3.57
15.3,1,A,F,6.4,2020,R_tree_crow,R523,4.15
16,1,A,F,6.45,2020,T_tree_crow,R523,4.41
17.5,1,A,F,6.85,2020,P_tree_crow,R523,3.07
19.6,1,A,F,6.35,2020,creek_crow,R523,3.75
20.2,1,A,F,6.3,2020,V_tree_crow,R523,3.75
21.2,1,A,F,6.5,2020,S_tree_crow,R523,3.84
17.5,1,P,F,1.6,2016,log_2_crow,R526,2.87
13.6,1,A,F,4.9,2017,log_1_crow,R526,3.5
14.3,1,A,F,5.5,2017,log_1_crow,R526,3.55
15,1,A,F,5.45,2017,log_1_crow,R526,3.9
15.6,1,A,F,5.9,2017,L_tree_crow,R526,3.45
17.9,1,A,F,6.15,2017,log_2_crow,R526,3.5
19.1,1,A,F,6.4,2017,creek_crow,R526,5.4
20,1,A,F,6.5,2017,T_tree_crow,R526,5.16
13.6,1,A,F,6.45,2018,log_1_crow,R526,4.27
15.5,1,A,F,6.5,2018,S_tree_crow,R526,3.87
19.1,1,A,F,6.15,2018,log_3_crow,R526,2.34
18.8,0,A,F,5.65,2016,E_paradise,R528,3.22
19.5,1,A,F,6.45,2016,fence_crow,R528,3.9
17.2,1,A,F,6.2,2018,log_2_crow,R528,3.61
19,1,A,F,5.85,2018,log_3_crow,R528,3.53
20.4,1,A,F,5.65,2018,log_1_crow,R528,3.58
18.8,0,A,F,4.15,2016,beach_paradise,R529,3.47
18.9,0,P,F,2.15,2016,playground_paradise,R530,3.47
20.4,0,P,F,2.65,2016,U_paradise,R530,3.56
19.3,0,A,F,5.1,2017,N_paradise,R530,4.08
20.5,0,A,F,5.25,2017,N_paradise,R530,3.82
18.9,0,P,M,2.65,2016,playground_paradise,R531,2.21
18.9,0,P,M,2.95,2016,river_paradise,R533,3.61
19.5,1,P,M,3.55,2016,log_2_crow,R534_R595_R846,1.86
20.3,1,P,M,3.7,2016,creek_crow,R534_R595_R846,3.66
15.2,1,A,M,6.85,2017,S_tree_crow,R534_R595_R846,3.37
17.8,1,A,M,6.25,2017,cedar_crow,R534_R595_R846,3.33
19.8,1,A,M,7.15,2017,oak_crow,R534_R595_R846,3.01
14.2,1,A,M,6.85,2019,U_tree_crow,R534_R595_R846,4.42
14.8,1,A,M,6.8,2019,V_tree_crow,R534_R595_R846,4.52
15.4,1,A,M,7.05,2019,oak_crow,R534_R595_R846,3.78
18.2,1,A,M,7.55,2019,oak_crow,R534_R595_R846,4.09
19,1,A,M,7.7,2019,oak_crow,R534_R595_R846,4.49
16.2,1,A,M,8.8,2020,oak_crow,R534_R595_R846,3.96
19,0,P,M,2.05,2016,N_paradise,R536,2.37
19,0,P,M,2.15,2016,T_paradise,R538,3.29
20.3,0,P,M,2.75,2016,T_paradise,R538,1.2
20.3,0,P,M,2.4,2016,G_paradise,R540,3.07
20.3,0,P,F,3.25,2016,river_paradise,R541,3.63
19.5,1,P,M,3.1,2016,cedar_crow,R542,3.18
19.3,0,A,M,8.95,2017,N_paradise,R542,4.03
20.7,0,A,M,8.75,2017,U_paradise,R542,3.9
17.6,0,A,M,10.45,2018,G_paradise,R542,3.45
19,0,P,M,2.8,2016,NSB_paradise,R543,3.4
20.4,0,A,M,4.7,2016,river_paradise,R544,3.95
20.3,0,A,F,6.7,2016,T_paradise,R545,3.78
20.3,0,A,M,7.2,2016,T_paradise,R546,3.23
19.4,1,A,M,4.25,2016,log_3_crow,R547,3.99
19.5,1,A,F,5.7,2016,log_2_crow,R548,3.3
19,0,P,F,1.7,2016,G_paradise,R549,3.65
20.4,0,P,F,2.5,2016,E_paradise,R550,3.42
20.4,0,P,M,3.15,2016,Lisser_paradise,R551,2.93
9.5,1,A,M,7.7,2017,580_crow,R552,3.56
14.3,1,A,M,7.1,2017,pine_crow,R555,3.86
14.5,1,P,M,1.4,2017,log_3_crow,R556,3.77
17.9,1,P,M,2.85,2017,log_2_crow,R556,2.49
20.1,1,P,M,3.5,2017,log_3_crow,R556,3.77
19.1,1,P,F,3.4,2017,fence_crow,R557,4.37
20,1,P,F,3.9,2017,log_1_crow,R557,3.58
14.6,1,P,M,1,2017,cedar_crow,R558,3.56
15,1,P,M,1.05,2017,cedar_crow,R558,3.25
14.4,1,P,M,1.35,2017,P_tree_crow,R559,1.28
15,1,P,M,1.9,2017,P_tree_crow,R559,3.36
15.6,1,P,M,2.3,2017,P_tree_crow,R559,3.47
15,1,P,F,1.55,2017,log_3_crow,R561,3.49
15.7,1,P,F,2.05,2017,R_tree_crow,R561,3.87
19.9,1,P,F,4.05,2017,T_tree_crow,R561,3.38
13.8,1,A,F,6.45,2018,R_tree_crow,R561,4.68
15.5,1,A,F,7.45,2018,purgatory_crow,R561,3.74
15.6,1,A,F,7.75,2018,T_tree_crow,R561,3.89
14.2,1,A,F,6.3,2019,S_tree_crow,R561,4.44
15,1,A,F,6.8,2019,R_tree_crow,R561,4.1
15.4,1,A,F,7.2,2019,L_tree_crow,R561,4.21
15.6,1,A,F,7.75,2020,S_tree_crow,R561,3.61
16.3,1,A,F,8.8,2020,N_tree_crow,R561,3.44
18.8,1,A,F,8.05,2020,S_tree_crow,R561,3.88
20.2,1,A,F,8,2020,cedar_crow,R561,3.96
21.1,1,A,F,7.75,2020,creek_crow,R561,3.62
15,1,P,M,0.9,2017,pine_crow,R565,3.38
15.7,1,P,M,1.05,2017,T_tree_crow,R565,3.65
14.4,1,A,M,7.6,2017,580_crow,R566,2.37
17.9,1,A,M,8.75,2017,580_crow,R566,2.02
15,1,P,F,1.05,2017,cedar_crow,R567,3.83
15.6,1,P,F,1.3,2017,cedar_crow,R567,0.95
15,1,A,M,6.65,2017,log_3_crow,R568,4.19
15.7,1,P,F,1.1,2017,cedar_crow,R569,3.59
15,1,P,F,1.3,2017,log_1_crow,R570,3.92
15.8,1,P,F,1.85,2017,log_3_crow,R570,3.75
19.1,1,P,F,3.1,2017,fence_crow,R570,5.13
20.1,1,P,F,3.6,2017,log_1_crow,R570,1.4
8.7,1,A,F,5.55,2018,log_1_crow,R570,4.64
13.7,1,A,F,5.3,2018,log_1_crow,R570,4.08
14.1,1,A,F,5.25,2018,log_2_crow,R570,5.02
15.5,1,A,F,5.45,2018,log_3_crow,R570,4.23
17,1,A,F,9.8,2018,log_2_crow,R570,4.56
20.4,1,A,F,6.85,2018,log_2_crow,R570,3.73
14.2,1,A,F,5.2,2019,log_1_crow,R570,4.46
14.8,1,A,F,5.15,2019,R_tree_crow,R570,3.89
15.4,1,A,F,5.65,2019,log_3_crow,R570,3.73
16.8,1,A,F,5.8,2019,log_3_crow,R570,4.14
13.7,1,A,M,5.95,2017,log_1_crow,R571,3.82
14.6,1,A,M,6.1,2017,log_1_crow,R571,3.79
13.7,1,A,M,7.75,2017,log_2_crow,R572,3.06
14.3,1,A,M,7.7,2017,log_2_crow,R572,2.72
17.7,1,A,M,8.2,2017,log_1_crow,R572,4.07
19.8,1,A,M,9.05,2017,A_area_crow,R572,4.3
20.7,1,A,M,8.85,2017,creek_crow,R572,4.73
13.7,1,A,M,8.95,2018,log_1_crow,R572,3.93
14.1,1,A,M,8.9,2018,log_1_crow,R572,4.63
15.5,1,A,M,8.95,2018,R_tree_crow,R572,3.16
13.6,1,A,F,5.55,2017,fence_crow,R574,3.52
13.6,1,A,M,5.45,2017,580_crow,R578,1.55
14.3,1,A,M,5.6,2017,580_crow,R578,3.19
15,1,A,M,5.35,2017,580_crow,R578,3.28
15.7,1,A,M,5.8,2017,W_tree_crow,R578,0.89
17.7,1,A,M,6.15,2017,580_crow,R578,3.16
19.2,1,A,M,6.3,2017,W_tree_crow,R578,4.11
19.8,1,A,M,6.3,2017,580_crow,R578,3.73
13.8,1,A,M,8.05,2017,B_area_crow,R581,3.6
14.4,1,A,M,8.3,2017,A_area_crow,R581,3.55
15.7,1,A,M,8.25,2017,D_area_crow,R581,4.47
14.3,1,A,M,10.2,2018,B_area_crow,R581,4.09
15.5,1,A,M,10.2,2018,D_area_crow,R581,4.77
15.1,1,P,F,0.7,2017,J_tree_crow,R584,3.78
15.7,1,P,F,1.3,2017,J_tree_crow,R584,3.73
17.9,1,P,F,2.05,2017,T_tree_crow,R584,2.56
19.2,1,P,F,2.1,2017,B_area_crow,R584,3.37
13.6,1,A,F,5.6,2018,J_tree_crow,R584,5.04
14.1,1,A,F,5.7,2018,J_tree_crow,R584,5.07
15.5,1,A,F,6.8,2018,J_tree_crow,R584,4.31
17,1,A,F,7.45,2018,T_tree_crow,R584,4.5
20.4,1,A,F,8.1,2018,J_tree_crow,R584,3.27
14.2,1,A,F,5.1,2019,cedar_crow,R584,4.2
14.8,1,A,F,5.45,2019,P_tree_crow,R584,3.63
15.4,1,A,F,5.2,2019,purgatory_crow,R584,3.58
15.5,1,A,F,5.75,2019,W_tree_crow,R584,4
16.8,1,A,F,5.85,2019,T_tree_crow,R584,3.6
19,1,A,F,7,2019,cedar_crow,R584,3.6
15.6,1,A,F,5.55,2020,oak_crow,R584,2.39
16.3,1,A,F,5.3,2020,P_tree_crow,R584,2.58
17.4,1,A,F,4.95,2020,P_tree_crow,R584,3.17
18.8,1,A,F,5.2,2020,580_crow,R584,2.16
20.2,1,A,F,5.55,2020,W_tree_crow,R584,3.21
21.2,1,A,F,5.35,2020,W_tree_crow,R584,2.99
14.4,1,A,F,5.45,2021,W_tree_crow,R584,3.72
15.2,1,A,F,6.05,2021,580_crow,R584,3.92
16,1,A,F,5.7,2021,coyote_crow,R584,3.28
16.5,1,A,F,7.2,2021,Y_tree_crow,R584,3.63
17.2,1,A,F,7.6,2021,X_tree_crow,R584,3.78
13.7,1,A,F,5.55,2017,log_4_crow,R586,3.08
15.8,1,P,F,1.9,2017,log_3_crow,R587,4.17
17.7,1,P,F,2.95,2017,log_3_crow,R587,3.41
19.5,1,P,F,3.85,2017,creek_crow,R587,3.37
19.9,1,P,F,3.85,2017,T_tree_crow,R587,3.89
20.6,0,P,F,4.65,2017,lower_runway_paradise,R587,3.93
8.7,1,A,F,5.8,2018,log_3_crow,R587,4.47
13.7,1,A,F,6.05,2018,p_tree_crow,R587,3.38
14.2,1,A,F,5.95,2018,log_1_crow,R587,4.4
15.5,1,A,F,6.2,2018,log_3_crow,R587,3.99
17,1,A,F,6.5,2018,R_tree_crow,R587,5.06
17.6,1,A,F,6.7,2018,creek_crow,R587,3.89
19,1,A,F,5.65,2018,R_tree_crow,R587,2.87
14.2,1,A,F,5.7,2019,log_1_crow,R587,4.25
14.9,1,A,F,5.9,2019,C_tree_Crow,R587,3.86
15.4,1,A,F,5.9,2019,L_tree_crow,R587,4.2
16.8,1,A,F,6.35,2019,J_tree_crow,R587,5.01
17.8,1,A,F,6.6,2019,creek_crow,R587,4.08
18.9,1,A,F,6.95,2019,R_tree_crow,R587,3.42
21,1,A,F,7.5,2019,creek_crow,R587,3.83
15.4,1,A,F,6.4,2020,R_tree_crow,R587,4.35
16,1,A,F,6.1,2020,log_3_crow,R587,4.67
16.7,1,A,F,6.2,2020,creek_crow,R587,3.9
17.4,1,A,F,6.3,2020,R_tree_crow,R587,4.84
18.8,1,A,F,5.7,2020,S_tree_crow,R587,3.69
20.3,1,A,F,6.3,2020,log_1_crow,R587,3.43
21.3,1,A,F,6,2020,creek_crow,R587,3.51
15,1,P,M,1.55,2017,R_tree_crow,R588,4.49
15.6,1,P,M,1.95,2017,log_3_crow,R588,4.27
17.8,1,P,M,3.45,2017,log_3_crow,R588,2.73
19.1,1,P,M,3.95,2017,fence_crow,R588,4.21
19.8,1,P,M,4.8,2017,cedar_crow,R588,3.77
20.7,1,P,M,4.5,2017,creek_crow,R588,4.41
15.2,1,P,F,1.1,2017,log_1_crow,R589,2.76
17.5,0,A,F,7.7,2019,culvert_paradise,R589,2.3
18.9,1,A,F,6.35,2020,purgatory_crow,R589,3.52
15.8,0,A,F,7.65,2022,snake_tree_paradise,R589,3.65
15,1,P,M,1.05,2017,J_tree_crow,R590,3.92
14.6,1,P,F,1.3,2017,log_3_crow,R591,3.41
15.6,1,P,F,1.85,2017,log_3_crow,R591,3.53
17.7,1,P,F,3,2017,log_3_crow,R591,3.58
19.1,1,P,F,3.7,2017,creek_crow,R591,2.08
19.8,1,P,F,4.6,2017,T_tree_crow,R591,3.16
20.7,1,P,F,4.65,2017,creek_crow,R591,4.01
13.6,1,A,F,6.15,2018,L_tree_crow,R591,5.1
14.1,1,A,F,6.15,2018,log_2_crow,R591,5.36
15.5,1,A,F,6.15,2018,L_tree_crow,R591,4.97
17.6,1,A,F,6.85,2018,creek_crow,R591,3.65
19,1,A,F,7.1,2018,B_area_crow,R591,2.48
20.4,1,A,F,7.9,2018,B_area_crow,R591,3.76
14.2,1,A,F,6.95,2019,R_tree_crow,R591,4.03
14.8,1,A,F,7.05,2019,P_tree_crow,R591,3.94
15.4,1,A,F,5.55,2019,log_1_crow,R591,4.3
16.8,1,A,F,6.3,2019,J_tree_crow,R591,3.84
17.6,0,A,F,6.4,2019,lower_runway_paradise,R591,4.17
18.9,1,A,F,6.35,2019,W_tree_crow,R591,4.03
19.6,1,A,F,6.9,2019,log_1_crow,R591,4.16
21,1,A,F,6.7,2019,creek_crow,R591,3.51
15.3,1,A,F,7.1,2020,L_tree_crow,R591,4.38
16,1,A,F,6.6,2020,P_tree_crow,R591,4.14
16.7,1,A,F,7.05,2020,coyote_crow,R591,3.33
17.4,1,A,F,7.15,2020,log_3_crow,R591,3.32
18.1,0,A,F,6.85,2020,snake_tree_paradise,R591,4.24
18.8,1,A,F,6.75,2020,B_area_crow,R591,4.14
19.8,1,A,F,7.6,2020,creek_crow,R591,3.28
20.2,1,A,F,6.45,2020,R_tree_crow,R591,4.09
20.9,1,A,F,6.55,2020,coyote_crow,R591,4.14
21.1,1,A,F,6.8,2020,B_area_crow,R591,4
14,1,A,F,6.8,2021,log_1_crow,R591,3.71
14.4,1,A,F,6.95,2021,B_area_crow,R591,3.92
15.2,1,A,F,6.4,2021,H_tree_crow,R591,3.84
16.6,1,A,F,5.3,2021,L_tree_crow,R591,3.8
17.2,1,A,F,4.9,2021,H_tree_crow,R591,3.87
18.7,1,A,F,3.8,2021,H_tree_crow,R591,3.59
15.8,1,P,F,2.25,2017,K_tree_crow,R592,3.88
19.9,1,P,F,5.1,2017,D_area_crow,R592,1.82
7.8,1,A,F,6.55,2019,B_area_crow,R592,4.36
14.8,1,A,F,7.25,2019,D_area_crow,R592,4.3
15.6,1,A,F,7.25,2019,C_tree_Crow,R592,3.87
16.9,1,A,F,5.92,2019,D_area_crow,R592,2.14
16,1,A,F,7.5,2020,C_tree_crow,R592,3.11
15.7,1,P,M,1.45,2017,J_tree_crow,R593,3.02
17.7,1,P,M,2.25,2017,J_tree_crow,R593,3.46
19.8,1,P,M,3.5,2017,J_tree_crow,R593,1.39
13.6,1,A,M,6.4,2018,Q_tree_crow,R593,4.76
14.2,1,A,M,6.35,2018,p_tree_crow,R593,4.15
15.5,1,A,M,6.65,2018,Q_tree_crow,R593,4.23
17,1,A,M,7.3,2018,Q_tree_crow,R593,5.23
19,1,A,M,6.95,2018,Q_tree_crow,R593,2.74
20.4,1,A,M,7.1,2018,W_tree_crow,R593,3.38
15.2,1,P,M,1.05,2017,T_tree_crow,R594,3.29
15.6,1,P,M,1.3,2017,T_tree_crow,R594,3.37
17.8,1,P,M,1.8,2017,pine_crow,R594,3.19
17.5,1,A,F,6.8,2019,creek_crow,R597,4.32
21,1,A,F,6.35,2019,creek_crow,R597,3.63
16.7,1,A,F,7.8,2020,coyote_crow,R597,3.1
17.4,1,A,F,7.7,2020,log_1_crow,R597,3.03
18.2,1,A,F,7.5,2020,creek_crow,R597,2.89
18.8,1,A,F,7.35,2020,log_2_crow,R597,3.33
19.6,1,A,F,7.25,2020,coyote_crow,R597,2.97
20.3,1,A,F,7.25,2020,coyote_crow,R597,2.5
21,1,A,F,7.05,2020,coyote_crow,R597,3.19
15.2,1,A,F,6.7,2021,log_3_crow,R597,3.53
15.9,0,A,F,7,2021,snake_tree_paradise,R597,3.6
16.5,1,A,F,7.1,2021,L_tree_crow,R597,3.97
17.3,1,A,F,7.45,2021,R_tree_crow,R597,3.03
17.9,1,A,F,7.55,2021,coyote_crow,R597,3.29
18.8,1,A,F,8.15,2021,R_tree_crow,R597,3.31
20,1,A,F,7.85,2021,log_1_crow,R597,3.88
20.7,1,A,F,7.9,2021,coyote_crow,R597,3.56
15.2,1,P,F,1.8,2017,K_tree_crow,R598,3.43
15,1,P,F,0.85,2017,cedar_crow,R599,3.05
17.8,1,P,F,1.95,2017,580_crow,R599,2.75
20.1,1,P,F,3.15,2017,580_crow,R599,4.53
14.1,1,A,F,5.9,2018,580_crow,R599,5.38
15.5,1,A,F,6.15,2018,580_crow,R599,3.9
19.2,1,A,F,7.8,2018,W_tree_crow,R599,2.8
20.5,1,A,F,7.45,2018,W_tree_crow,R599,3.71
7.8,1,A,F,6.25,2019,580_crow,R599,3.68
14.3,1,A,F,6.75,2019,A_area_crow,R599,4.02
15,1,A,F,6.7,2019,580_crow,R599,3.33
15.4,1,A,F,6.7,2019,580_crow,R599,3.29
16.9,1,A,F,8.4,2019,cedar_crow,R599,1.48
18.9,1,A,F,8.75,2019,cedar_crow,R599,3.16
15.1,1,P,M,1.55,2017,log_1_crow,R600,3.81
17.8,1,P,M,3.25,2017,log_1_crow,R600,2.5
17.7,1,P,F,2.05,2017,580_crow,R601,2.75
19.8,1,P,F,2.9,2017,580_crow,R601,1.68
13.6,1,A,F,5.45,2018,sunnyside_crow,R601,5.05
14.1,1,A,F,5.85,2018,580_crow,R601,5.3
15.7,1,A,F,5.75,2018,580_crow,R601,5.1
17,1,A,F,6.2,2018,sunnyside_crow,R601,4.36
20.5,1,A,F,7.35,2018,580_crow,R601,3.29
15.7,1,P,F,1.45,2017,B_area_crow,R603,4.31
15.6,1,P,M,1.95,2017,K_tree_crow,R604,3.86
15.6,1,P,M,1.7,2017,B_area_crow,R605,4.96
17.7,1,P,M,2.65,2017,B_area_crow,R605,3.42
19.2,1,P,M,3.25,2017,creek_crow,R605,3.84
19.8,1,P,M,3.25,2017,A_area_crow,R605,3.88
13.6,1,A,M,7.85,2018,T_tree_crow,R605,4.84
15.5,1,A,M,8.7,2018,purgatory_crow,R605,4.72
17,1,A,M,7.6,2018,pine_crow,R605,4.24
19,1,A,M,8.55,2018,cedar_crow,R605,2.5
14.8,1,A,M,7.15,2019,V_tree_crow,R605,3.84
15.4,1,A,M,7.5,2019,purgatory_crow,R605,3.76
16.8,1,A,M,6.05,2019,L_tree_crow,R605,3.79
18.2,1,A,M,9.1,2019,R_tree_crow,R605,3.88
19.7,1,A,M,9.05,2019,cedar_crow,R605,4.11
15.4,1,A,M,8,2020,N_tree_crow,R605,4.06
16,1,A,M,8.4,2020,oak_crow,R605,2.72
17.4,1,A,M,8.65,2020,cedar_crow,R605,5.06
18.8,1,A,M,8.4,2020,cedar_crow,R605,4.39
19.8,1,A,M,8.35,2020,purgatory_crow,R605,3.26
20.2,1,A,M,8.4,2020,cedar_crow,R605,3.48
21.1,1,A,M,8.55,2020,purgatory_crow,R605,3.75
14,1,A,M,9.5,2021,V_tree_crow,R605,3.54
14.6,1,A,M,9.6,2021,V_tree_crow,R605,3.98
15.2,1,A,M,9.7,2021,cedar_crow,R605,4.15
15.6,1,P,M,1.25,2017,A_area_crow,R606,3.28
17.9,1,P,M,2.1,2017,B_area_crow,R606,3.46
19.8,1,P,M,3.25,2017,B_area_crow,R606,3.88
15.6,1,P,F,1.4,2017,J_tree_crow,R607,3.91
17.8,1,P,F,2.25,2017,J_tree_crow,R607,2.16
20.1,1,P,F,3.1,2017,T_tree_crow,R607,4.13
13.6,1,A,F,5.35,2018,T_tree_crow,R607,5.2
15.6,1,A,F,7.25,2018,T_tree_crow,R607,4.48
15,1,A,F,6.35,2019,G_tree_crow,R607,4.5
15.8,1,P,M,1.5,2017,A_area_crow,R608,3.83
15.8,1,P,F,1.3,2017,A_area_crow,R609,3.87
20.1,1,P,F,3.25,2017,A_area_crow,R609,4.53
15.6,1,P,M,0.85,2017,T_tree_crow,R610,3.18
17.7,1,P,F,2.8,2017,K_tree_crow,R611,3.45
14.3,1,A,F,6.9,2018,B_area_crow,R611,4.44
15.5,1,A,F,6.85,2018,B_area_crow,R611,4.37
17.2,1,A,F,9.4,2018,B_area_crow,R611,3.43
14.2,1,A,F,6.7,2019,B_area_crow,R611,4.25
14.8,1,A,F,6.4,2019,D_area_crow,R611,4.35
15.4,1,A,F,6.65,2019,B_area_crow,R611,4.18
16.8,1,A,F,6.8,2019,B_area_crow,R611,3.72
19,1,A,F,6.4,2019,C_tree_Crow,R611,2.77
19.7,1,A,F,6.7,2019,A_area_crow,R611,3.17
